Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,Traffic Conditions,Temperature,Humidity,Wind Speed,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level,Emission_Index
Car,Petrol,5.991407059243338,9,173531,106.6532430603537,0.8623193342594127,Highway,Free flow,9.028185669299596,10.856639365449947,19.51383892957327,1001.4835352722702,1880.286932418985,8.065133116675716,0.2134926113231064,2.053391668018517,0.470066727400708,High,0.4726668635727312
Bus,Hybrid,5.6521893229865,19,9176,88.2581286994458,3.6298347378397615,Rural,Heavy,0.6816330326836955,82.15206320969027,4.207853412450464,962.0693274550993,245.7980329419761,4.622460178497517,0.0020717013928921815,1.241835232948331,0.11010983426951561,Low,0.0996824077392487
Motorcycle,Petrol,4.141339037582996,28,257505,108.408222615088,0.3043978719652584,City,Free flow,-4.888382129340481,53.9213692919299,11.221266101101511,965.3678111099248,2834.0860720483543,5.957972846615788,0.021146056657210394,1.9953659264186707,0.6253448578107473,High,0.6112395494119609
Car,Hybrid,2.990489877129175,23,146144,6.546373785540958,0.827088934013594,Rural,Heavy,28.58744709765974,18.20736034988444,10.73868482087143,951.9434393624658,914.4916090669255,4.323136037472329,0.3688136247703352,0.3261335125973857,0.5582897346434599,Medium,0.2478595994714595
Motorcycle,Petrol,4.108122296482811,8,149671,54.72794511202999,0.9206823993541824,Rural,Moderate,13.445524259090682,57.56921957160671,17.361977233705826,971.9659883871687,1397.7894202875802,5.880619861671028,0.14923001727443455,1.170030876292944,0.0816516692747856,Medium,0.3337055309245429
Motorcycle,Electric,4.885388414017206,1,125670,89.62780022902002,0.2067179292699927,Rural,Free flow,31.62118909676284,3.9382123273217,13.819699196631785,1038.7313160355795,131.97267726062802,1.532699211944853,0.1252284221494062,0.3060943574807939,0.0938280478752882,Low,0.0462521955852595
Bus,Hybrid,1.415348192801614,6,82045,69.99549559320162,3.725062580801228,Highway,Free flow,1.3078576712481065,97.2471110139427,12.14755012969821,1029.303334621977,619.6609329205278,3.1522808101695454,0.09215837073523982,0.9967350729768776,0.07666139874881413,Low,0.1521290139214478
Truck,Electric,2.9315054264206992,8,166460,21.0199396980944,4.904762523699664,City,Moderate,23.92840184162123,82.59654991434208,13.580497438214069,991.4781901359116,184.4380526652108,0.8435028403978411,0.0590177955687967,0.1378844128077753,0.0937843227783623,Low,0.0425171868005822
Motorcycle,Hybrid,5.16697188530521,24,50603,40.85905038342411,3.891988942058412,City,Heavy,-4.093914756693597,26.077691745424715,7.789150392119826,1024.1934101062343,516.8703991989363,2.496830516476618,0.0036924966142891785,0.5287575151952061,0.0105784477359634,Low,0.1226228569004772
Motorcycle,Hybrid,2.795931350051829,11,287933,38.13292500320295,4.3031598106119775,City,Heavy,-5.512465793261514,41.89118920982804,19.20582988107949,990.6969261071112,2108.599175300141,1.728071300639888,0.03423850454480181,0.6968761462830717,0.009533127358459128,High,0.416868451980978
Truck,Petrol,3.7737358103813694,4,208504,31.36162958212032,0.0300383016913857,City,Heavy,-3.330007481912425,39.52835805005138,1.1525127920591172,1029.210403954797,2237.629933270537,2.2421959811559984,0.06755124433836873,0.682171156045134,0.05475073903288957,High,0.4474402319168666
Bus,Diesel,3.856400676483431,0,295608,41.176266421675926,0.5893498188729662,City,Moderate,30.44506502801536,86.14941720435259,0.5825797158311641,968.194597551322,3892.0790528757902,9.810720706466588,0.03983138726048833,1.357493044311176,0.2115243319245814,High,0.8561490987794625
Bus,Petrol,1.7592765162949249,21,198878,61.78239461533452,2.795101696474312,City,Moderate,22.780986771632,35.46343644933696,8.311794725224695,965.2517359723072,2123.9936637736328,7.170772102920039,0.2848747380717943,1.422469767774361,0.3627322617576197,High,0.5099549338304454
Car,Petrol,2.6836242965918995,14,212668,102.58428297399313,4.8893444239708375,Rural,Free flow,-1.7018054033170884,4.798016661818727,3.091518947575267,957.7940606314296,1926.5157028228743,6.455513477194905,0.1683489257189296,2.019753484395154,0.0849959854508561,High,0.457120289449474
Truck,Diesel,2.539458701458047,7,239103,89.04391948725076,3.303564655241018,City,Moderate,9.23861053425927,21.468884980370383,10.896006454643132,974.18063427129,3234.893653037293,8.427175995792604,0.1694829400511009,2.2809260822366,0.2761875392551878,High,0.7315396184670918
Car,Electric,0.936222884366737,0,123189,100.22996448194804,1.8706834686903884,Highway,Moderate,28.18430048782284,21.556965746515587,0.1801980766090305,964.6316232162408,140.5910576245774,0.264877021274429,0.1321555804089444,0.2453487082744574,0.0538878356402293,Low,0.0328405846191235
Bus,Petrol,0.9257971722350472,17,91123,106.03244934757036,0.7307465274072961,Highway,Free flow,4.283719470694361,94.92410479963864,9.193659495320697,1029.864137299461,1004.1411695343309,5.6358764317620125,0.023773274859178614,1.9327641895397287,0.1664642642539,Medium,0.2591910752405185
Car,Hybrid,5.124824627114022,12,244460,49.93805473171287,0.7641784719132538,Rural,Free flow,36.06318561565479,92.40547680095214,5.898491267772272,973.9971690144228,1505.2897529591255,6.327527419027342,0.007429086728738166,0.939742412368481,0.1927769166718869,Medium,0.3588885271497941
Bus,Diesel,2.2199682118586246,28,287738,41.52315408320966,1.813766011583919,City,Moderate,35.73013956751286,30.059328699215413,4.047206931509404,1001.6207607803266,3737.495652988594,9.926804177407114,0.7734453423204625,1.3988760457223997,0.9329556946168968,High,0.8869087732575652
Motorcycle,Hybrid,3.494009584441841,0,183635,6.914805802099417,3.5690509867200366,City,Heavy,17.645041284736177,0.2767100109588138,8.892990756256518,1025.619715220259,1363.6624291401026,3.346613647649914,0.4813451239869765,0.3518293529691401,0.4700602465633057,Medium,0.3293814952662462
Car,Electric,2.35337298266162,4,211424,111.65899462517211,0.1590964551245532,City,Heavy,21.598713457605744,51.69976309125972,17.090979236321818,1017.7074450681836,238.6349230907976,0.8555909721531776,0.1525249807158795,0.3296154843894129,0.0458582418314307,Low,0.0603155656138393
Motorcycle,Hybrid,5.69153207459977,17,105021,7.898762152577272,4.260887957308192,Highway,Heavy,22.66091766939149,79.72399218728002,13.107893684694965,970.4589573518682,785.29532149914,4.411411400963039,0.1304429314165949,0.3473147377846278,0.1644009386711195,Medium,0.1962775633723469
Motorcycle,Hybrid,2.1483431461020235,15,217912,88.93626184445645,4.707757178449029,Rural,Moderate,2.923422887753782,26.86049819467803,3.1988329971894203,957.7071846689374,1366.8445059996482,4.227472725059536,0.0295338224968389,1.2716029904986852,0.0295345720124575,Medium,0.3105184820103226
Truck,Diesel,3.0342154262424623,25,290530,45.37299653587046,4.444082302654156,Highway,Moderate,8.266069436199352,43.90440260494836,9.977461172885,1041.1761641413489,3469.5840411059417,6.028107459487265,0.01001494496813565,1.4020296396229508,0.060946459259095004,High,0.7300785626407467
Car,Electric,5.338197302519929,9,247804,113.85369293990236,4.565134546984465,Highway,Free flow,-3.2029444755057668,17.278920456672843,18.63342237632389,1012.199373875354,253.81948520216585,1.0101669136150044,0.0764113456045696,0.3490276657619892,0.1243582902402981,Low,0.0600780486220218
Truck,Diesel,5.178054547317405,29,66652,50.35224251209548,0.0766963970913187,Highway,Heavy,36.243567082693446,32.73952695162554,8.784496452792677,1020.6563700279512,1027.0998089096029,12.518446004626878,0.6054544030141616,1.619778616601559,1.133141338727191,High,0.3924076607852653
Bus,Electric,1.7677273728006422,3,279684,97.99300216256596,4.888961579749479,Rural,Moderate,26.1924719347776,75.88530028668904,9.410924637294526,988.601404620396,241.8522386896762,0.7270907055464587,0.0970438360207713,0.4233587258242666,0.0173386815839905,Low,0.055754629425448
Bus,Petrol,4.973745210937694,0,295900,33.91857985964119,1.831785574451744,Highway,Moderate,-7.682186683367622,42.82812746404877,18.82715319536452,974.1606856429186,2846.475800458347,2.6770475661575284,0.029433037050420496,0.614520027064782,0.017015968822975236,High,0.5680445511860583
Car,Diesel,3.1825718110370422,22,136659,35.8906460692616,4.3464055918258735,Rural,Heavy,17.469372504895833,44.7270843763066,2.716163659678548,1003.0617465485544,1544.4869284381866,6.929477281310802,0.1037610180989032,1.1612293668137184,0.2564541798049169,High,0.382247352302849
Motorcycle,Diesel,3.311438134843847,7,212411,71.4623291854121,0.9340443534980708,Highway,Moderate,7.153686736897967,78.95516465914805,14.700829708453709,957.7881867749444,2642.437203909996,6.8317083092127,0.20090375794797266,1.8038716718801848,0.08328629222301616,High,0.5842741459729257
Motorcycle,Petrol,1.494095856562908,4,89792,119.75791604489685,2.2326287133111844,Rural,Moderate,30.76439385307046,76.29727423124541,5.983228001414194,1029.997644363752,928.939821208974,10.603785498595398,0.0362184645677619,2.4961589970565634,0.1609988227079216,Medium,0.309952302401003
Car,Diesel,1.2191278715370482,1,6088,62.10869015750355,0.2208219431198832,City,Free flow,7.19000439167564,18.715279471237658,17.317833175861296,1015.4505031450532,250.6387906683046,5.473971831038871,0.078503798253993,1.6728170299017706,0.1863664582815062,Low,0.1192528100079537
Car,Hybrid,4.585284396263579,23,42044,112.35703636719488,0.2003799842141362,City,Moderate,22.20750623004475,41.52721794157108,1.0872497015750526,1026.1633990447665,521.5282121067062,6.91628921036418,0.1285245275229646,1.6672883372124996,0.2934144363540001,Medium,0.191944384585415
Car,Petrol,3.381597992247559,16,192460,94.34997938984732,4.716380503848191,City,Moderate,-1.712983327171372,84.88578362126448,19.80803136313275,1006.9260885379932,2167.051047419358,6.176830769485214,0.1184515929323836,1.8282801852969872,0.5956852621941072,High,0.4862241248240017
Motorcycle,Hybrid,3.071623653598934,6,141615,95.5037177012682,4.053033062645196,Highway,Free flow,17.937774482452937,45.67376824445024,15.372176398376409,1007.7909143359216,1048.4675819919173,6.805436420575193,0.1795090334527415,1.489812386435,0.1568165985344161,Medium,0.2929551952070824
Truck,Diesel,4.593442788992463,16,3005,52.31519869545169,2.6491302220689668,City,Heavy,4.69428662767746,66.17634829270479,5.686659650788397,1010.0375660136592,325.3144255164133,7.053952977337213,0.006030160036301921,1.3968109176204808,0.13313284436155945,Low,0.1444307190379459
Car,Diesel,4.7806670747537705,27,299347,46.38507002073608,2.627290867822689,Rural,Free flow,-1.7555788818743618,30.596214931032904,15.217117873662367,1028.4159063772947,3267.2077313724067,5.014830551774405,0.014088386419448706,1.1677953033651935,0.10456698226989888,High,0.6784470744908473
Car,Diesel,1.6263224718806386,5,278364,23.03061697089785,3.7437730923809314,Highway,Free flow,20.9629573468228,5.955856156194461,18.459395296866543,972.5385406875538,3242.375706979421,6.326323291297099,0.7914255978078525,0.877831288234455,0.7824900000860767,High,0.7480783529682825
Bus,Electric,3.973170777283735,28,108991,115.67295203803845,1.7083439078524505,Highway,Free flow,21.932060000768782,16.48990315461285,2.2583478234973065,1018.1532111593976,138.852969135592,1.0456617310606358,0.1610153115131737,0.2592145904268402,0.1819695280375339,Low,0.0445205257227414
Truck,Diesel,1.5038412278439648,21,32696,115.1272334932584,3.80934637930976,Rural,Free flow,39.167689056689326,40.17208921460901,18.2715673417529,1005.270566268156,572.7013786330808,14.312427692551925,0.7377843370689603,3.3260495988927,0.9111377147600308,Medium,0.3438216039129059
Car,Petrol,4.7071504473510375,14,210755,89.64812811722194,2.425041899966362,City,Heavy,23.455302983055788,35.34670283889169,7.203488463492134,999.5107752518348,2378.840270794699,9.608560571942796,0.2831257215550664,1.900778042901392,0.5545482929874106,High,0.5904371101048491
Motorcycle,Electric,4.216166812589126,4,46381,35.55029398232034,3.1895870145573246,Rural,Moderate,15.785496926356409,89.56407607911258,0.1291861090239909,1004.0906553724792,65.36468305962906,0.4399376737997383,0.0840171010561754,0.2688370089956693,0.0109820807533918,Low,0.0170937322026933
Truck,Hybrid,5.774396029633982,14,236004,29.42154484107386,4.824147250515739,City,Moderate,35.631042154237484,54.56226704794241,2.2484194094315857,977.2200130479832,1799.1346902908706,6.804731404481157,0.2565600266505787,0.7137333285449273,0.5092511808201771,High,0.4391494351546002
Motorcycle,Diesel,1.1585816850533903,17,131148,118.63322908643556,2.356577787601308,City,Heavy,31.4140409344228,62.71553970941065,17.695878591773393,953.7080638483308,1897.0259444279163,13.135330994677757,0.1032342476316688,3.2151802435551025,0.3442483256742065,High,0.5331614973698069
Bus,Diesel,1.0966845499865223,17,150018,7.9851378129813,2.0920232987322507,Rural,Moderate,17.437313922008933,68.86827146961795,19.653329363141573,1025.9163960745484,1571.560404980166,4.7163520354798765,0.05916387624683038,0.5461775611401944,0.05971137467676195,Medium,0.3495558454004362
Car,Petrol,2.267372788404641,24,285615,101.22771505695708,4.528745869706793,Highway,Heavy,15.567453887040363,53.16259303936582,17.907440269854405,1041.6173523426392,2778.6960427502195,7.910936203618009,0.10917299061306399,2.176994316678134,0.16631742608461456,High,0.6247787212304861
Car,Electric,2.160869555426711,20,171792,42.65496005789696,4.51290247458172,Rural,Free flow,37.09845928579384,76.96456693716353,8.830732636806713,998.076258049596,150.52950117804832,1.4231437369924334,0.053732139550165,0.2548914795276856,0.0583241476743237,Low,0.0429688460688575
Bus,Diesel,2.084289755174399,20,286584,50.26436636726646,4.96209350941588,Highway,Moderate,20.856352197946546,78.3100484332556,19.228202071170795,1033.790180453196,3393.3129836995504,8.037472880226247,0.16143085029353402,1.496651028335376,0.23858553283783693,High,0.7399043337716503
Truck,Diesel,5.512523818709391,22,274006,99.83731784986044,2.754314996541546,Rural,Free flow,25.688958458475348,35.13859717826876,8.137004383767874,1005.52564334719,3106.821109515652,13.07975110684918,0.4706822559970153,2.663495222078184,0.7612409204647276,High,0.7880748326792338
Motorcycle,Electric,2.097640239217432,5,101415,10.872361920642962,1.721307705133014,Rural,Free flow,-5.666047892639844,8.478515349223493,2.27392138526328,1043.0302221654813,91.75483268277904,0.263600976193196,0.0862781359997123,0.0491667642621352,0.0405562948945198,Low,0.019273470424806
Bus,Petrol,2.214138575868881,1,68273,42.500361422430856,1.201950315888518,Rural,Heavy,25.91528106246296,98.63542283433664,6.81882992760531,1000.841752007076,654.8599735344919,6.733786213355723,0.054956493691691775,1.1293441938942954,0.23156180006947796,Medium,0.2020106380795218
Truck,Electric,4.748870964573412,26,21788,114.24291326034876,0.170481784758309,City,Moderate,3.2340921103341618,64.262070052239,19.96842327178522,970.4852715414596,60.29623426201679,0.9506467142483142,0.0071169650250085,0.2426875773742822,0.06486615150627106,Low,0.016539514798576
Car,Petrol,3.138647180742808,16,156594,83.88790953255076,3.633643121054427,Highway,Moderate,-4.223103839685413,70.89160731632512,12.518911975525976,1037.011511314498,1622.2231829186433,5.025501435932882,0.1425699990123577,1.5383276543540638,0.19882861696647672,Medium,0.3675777517846875
Bus,Diesel,4.838894896166942,20,70185,90.59269977670684,1.1673808686772336,Rural,Free flow,32.48330544026549,75.66960065202346,6.799974212505367,1030.0271793318202,1005.931508394178,13.24227897556199,0.03956328098583257,2.5181651338969497,0.4247766705720919,Medium,0.3547198394790952
Motorcycle,Electric,1.1399040193348031,3,200476,90.90063611465716,3.0332044261282864,Highway,Moderate,24.559554332637298,61.29634217067987,12.483581943392675,989.801073478768,206.1732642990453,0.9058232008787516,0.1078485246278467,0.180730559248415,0.0285816358559719,Low,0.050765472664168
Bus,Hybrid,3.3353702071015983,11,183361,7.268409979673343,4.582961826821977,Highway,Heavy,10.37821561190652,47.09014694957489,8.582716590999,1034.1911545260105,1241.4792400977997,2.825887364766037,0.1374722647549171,0.3276469528528999,0.11289446211212822,Medium,0.263295140851476
Car,Electric,0.9747907209530696,18,138896,24.38491119125174,4.751068036972634,Rural,Free flow,11.570836310403322,98.46696942593812,0.9909718408351864,950.905047272129,112.08112966264594,0.4033153733121496,0.03996040048996351,0.0999770391212798,0.25014149135075725,Low,0.0186955760011707
Truck,Hybrid,1.1257966579678436,1,7799,58.95159072974542,0.0220506699015515,Rural,Moderate,-0.1441138895091818,72.76574100690407,4.022552606251352,1029.974720185487,115.74533696565128,2.3903205644312733,0.02820841484504555,0.8001309767276324,0.0210268018131432,Low,0.0463317736278343
Motorcycle,Hybrid,5.513474757390937,25,260204,44.17802789704502,1.585375156881782,Highway,Free flow,-9.522450226686235,84.5848761556485,0.384706760977247,1018.8040162709224,1791.0366099623272,2.022254405821632,0.18866523086102277,0.5026066433934694,0.15888788595700812,Medium,0.3590633452255931
Motorcycle,Electric,1.5240759298114948,1,85406,49.30947517594242,4.186890147326134,Highway,Heavy,7.467956978468834,43.9675371521915,5.095844456605468,987.967809976182,86.74989973065492,0.893460117681594,0.117115846540438,0.2855197295529326,0.12200785962727959,Low,0.0289358277334306
Bus,Hybrid,3.568587547831129,13,258415,93.77368543508072,2.6822260267576765,Highway,Heavy,-2.5792820158707226,90.47774990907466,14.791300652989088,1029.1585827921458,1801.9776423105025,3.901026049549715,0.03733026674265879,1.2259492633702742,0.041442355334299595,High,0.3869071520568196
Truck,Hybrid,2.937697133523674,14,123699,1.761508208128233,4.037543667410764,Highway,Heavy,11.086339784365766,73.21510522815579,3.86637188790712,962.6661879282498,844.2304552866511,2.530429415246456,0.050292052442273326,0.2247119325459009,0.05959378012906904,Medium,0.1837668987477762
Truck,Hybrid,2.606185296545982,19,270758,79.25903115854865,4.26661641418969,Rural,Moderate,31.69125439649792,74.61279904455866,10.561127578620276,970.331942006869,1656.107408062394,7.054632505590638,0.0961721304807638,1.2624911324913777,0.1344477195304172,High,0.4043170540975502
Truck,Hybrid,5.479133397573817,1,25147,0.0132278162186949,2.213131099706614,Rural,Free flow,-4.262281829864014,8.693124373245631,14.0320743759387,1003.3580031135468,231.19602433123032,1.3593112957914188,0.015356388010537772,0.0594163563934769,0.1109391985601418,Low,0.0530372441361693
Bus,Diesel,0.9134816632325454,3,20914,7.5670230691492435,1.7949146901239277,Rural,Heavy,-5.412319893192676,61.74567054531492,10.973648347979523,1038.102628768966,263.3084052556724,0.6472108483447813,0.0806529955930819,0.3373460898364392,0.17544354799393433,Low,0.0514745581127364
Truck,Diesel,4.251706368113063,18,271759,48.99433438051488,2.277166330252628,City,Free flow,35.1051109982781,33.521673487269375,0.3074107647438695,963.0105031305112,3619.539377683737,11.659284311785449,0.6947016369996093,1.663415101486165,0.9230130918073371,High,0.8806649288262275
Motorcycle,Hybrid,5.809651057910462,8,50785,100.91382237657857,3.263976013121331,Rural,Moderate,27.256978121916163,66.9001665846238,7.266839417814768,1006.426867786654,486.2981278313336,7.62301715553725,0.0240430739024193,1.5481776720627616,0.3468099238694928,Medium,0.1858825367513193
Motorcycle,Petrol,3.712874554001578,6,231129,17.399491867735257,1.835795764434092,Rural,Heavy,-7.346506719120496,56.82141093081201,8.832610016992447,1025.3131701057878,1995.7308884114868,1.8049230278974584,0.14116449566760295,0.3784079429241907,0.037669053112107324,High,0.3948085364269498
Car,Diesel,5.671476802572077,29,76031,66.5545690954334,3.874941443488764,Rural,Heavy,-6.021475737120809,11.118950671170436,6.855067013769318,1024.3353473827483,1070.864967163946,6.296065258650082,0.21033926459790406,1.588894432248809,0.1402286993782973,Medium,0.2787541967781802
Motorcycle,Hybrid,1.0717409722873237,12,91818,81.42062721920931,4.519963968425112,Highway,Moderate,24.24621140744637,52.99877427661398,10.92527551097546,1012.7961132169823,677.3047772823511,6.127998586901866,0.1779473821652015,1.3309815518397263,0.1372487529677554,Medium,0.2133775249282184
Bus,Hybrid,2.97772525918564,26,146,27.543946100659262,1.411556010793633,City,Heavy,8.517210107384308,45.12584399051728,10.263073625472936,1044.0921067473707,79.52815408362508,3.127276146467341,0.02350655415820497,0.5556911862324757,0.0031138620635213,Low,0.0470560451997312
Truck,Petrol,2.1528205130026663,11,171347,61.47963063234996,4.824948220871198,City,Heavy,26.20866477722211,77.64434919836022,3.749004819507913,998.2137130729276,1867.3229599176475,8.290934251506265,0.024968799140488218,1.5128055028576275,0.0645955956179764,High,0.4531668663022711
Motorcycle,Hybrid,4.600269017899795,2,238142,109.36887397658307,3.1136262336265528,Highway,Heavy,10.222703465023883,50.263827099049806,15.039480670610663,1038.0244659817574,1716.77062437294,5.626173772250838,0.05085010643368466,1.5926821081745468,0.09001986832861744,High,0.3929499915953849
Motorcycle,Electric,5.902744870585683,12,109822,61.46742304386393,4.390843856098705,Highway,Heavy,38.38933436605839,48.11621675994351,3.223274283146842,1011.9583939679871,137.95290840428382,2.0466408501896782,0.2211994018909172,0.2649200562317981,0.1805593421698236,Low,0.0605554408497794
Car,Electric,2.133956324710089,14,232798,18.87876741451776,0.5195821763605274,Rural,Moderate,24.72083061303256,71.94909782924445,9.179307404774264,1023.746667884871,202.82302421653176,0.3049130664565457,0.0176516981267804,0.140858494450423,0.0478338240040589,Low,0.036459032382343
Bus,Electric,4.201707927665187,13,2594,75.33771560250537,1.2574956852811936,City,Free flow,-7.669211757716257,66.85878901528773,15.126044010405138,996.483218511342,28.766702488336925,0.8658934065511567,0.0023469477318366,0.1941727902525684,0.012721659117854835,Low,0.0089670581414721
Bus,Diesel,1.8301076903506488,23,76610,71.06402160102168,1.6050953971629611,City,Free flow,6.525088743868309,99.18543786334574,13.945245728549631,966.7619339737062,1167.500900156697,6.325277031564444,0.019574191115294466,1.7822032129974497,0.14331803817475267,Medium,0.2977267999126797
Motorcycle,Hybrid,3.7397173237723713,8,188727,3.2345711757757467,1.5141107558725664,Rural,Heavy,18.180309306801465,35.195270074506766,8.643717694246877,960.9095421755,1137.7564948137872,3.004559755082738,0.1944278151807446,0.3093286035483718,0.2314335444165549,Medium,0.2605730027408204
Bus,Hybrid,3.212448930779348,12,213756,10.871328689707994,0.8593057829926593,City,Heavy,-2.906318089982132,68.83565687650943,15.778408186877098,1018.2330415191032,1571.1064414776345,1.1795022312609882,0.0742969108229543,0.2686170256379133,0.0944252136993971,Medium,0.3061218868117658
Truck,Hybrid,5.854427714083993,22,122524,18.81376261692129,4.341004737624162,Highway,Free flow,-9.873984996235215,16.72585558496954,14.275157916270429,987.6476192761386,915.7508539962312,1.881913343398709,0.1338409458521266,0.2726542466275672,0.253548584412562,Medium,0.189886486467498
Bus,Electric,3.9643418180216266,21,88197,16.35468930742439,2.0930607064477504,City,Moderate,-6.034593383914185,80.45607572350478,7.690718345564987,1006.7482814919272,114.6264599797386,0.7656069683988359,0.0566963692388354,0.1147253492600466,0.0081269934102338,Low,0.0276356860752922
Car,Hybrid,2.6174331348514577,3,158643,31.135892467311976,4.815651062333941,Highway,Heavy,16.2131738848084,78.61556185100005,17.910267595422873,1024.6049331941438,1107.9430533539753,3.818269135227309,0.04259770357616072,0.6174863504927147,0.20954034866984506,Medium,0.2510763210662849
Car,Hybrid,1.3932980814172535,20,43937,54.49263878826815,2.917361833950736,City,Heavy,21.61275454427855,72.58206850925089,2.8391904320000028,1028.6481707837806,402.5853510478599,4.575318482947042,0.21668554899700218,0.99952398295472,0.3033505040573584,Low,0.1277801027724706
Truck,Diesel,1.5864835094216598,7,190715,44.60595574787813,0.6919731782243155,City,Free flow,-5.354831215289376,11.905076493791867,7.16964243054421,1000.966032862072,2509.147483731488,1.7110831410556198,0.07154912677462397,1.0354013976763043,0.044007693787247455,High,0.4944310380731145
Bus,Hybrid,1.9716480357464223,2,217610,106.87798696855164,2.7295235491697856,City,Heavy,23.257826195280657,98.75445874921394,13.956193424822674,981.4502397063112,1672.05269461045,6.945740104807525,0.006714102599119246,1.7376251284321265,0.2594990127509303,High,0.4008172037763543
Car,Petrol,2.10502663896955,1,238371,73.45312912876045,4.967725738621212,Highway,Free flow,20.8562078627338,94.2610603440034,17.459549017996302,1027.5880274635315,2303.208003354224,7.536609010063217,0.021133429949812665,1.7101761278723266,0.0936452875404452,High,0.5277082093992906
Bus,Petrol,5.223203500773916,18,76990,105.13732199542116,2.825858435496374,City,Moderate,36.99484910056313,37.0091482135417,6.451594592212954,991.5345273164272,1087.300062774494,12.41745689452662,0.5856725252367506,2.4353907123727447,0.8725477963059888,High,0.4038810564766725
Car,Hybrid,3.7183584990691294,27,97309,63.24471899011186,0.009346725647813,City,Free flow,32.0337745781135,57.731588443754525,11.2248479907594,1043.6730757612693,824.8370471296033,6.21172615661958,0.1522453433643025,1.0480834665205188,0.3192673391983656,Medium,0.2401104463038565
Bus,Diesel,3.521632739146706,22,126822,10.784456482720795,4.665399517952096,Highway,Free flow,37.162093186948255,88.88869701419331,0.2367949966171911,1032.4572024259114,1574.291050507562,10.18620357127454,0.0416389361363397,0.8662814158226012,0.3497389067886652,High,0.4212258676026714
Bus,Hybrid,1.396798133719931,7,206840,55.59449388797218,1.1744720306409469,Rural,Free flow,38.30538115783831,49.464399052569206,7.416855915272471,1024.6916728385463,1253.0410889577597,6.396585276651131,0.3140689354346119,1.087421526787418,0.379726505008255,Medium,0.3357326728737928
Truck,Electric,5.272726405417062,16,160111,98.6439056210838,3.442645265344783,City,Free flow,12.040426798981098,59.9163339944421,6.618700133477256,974.12441326236,189.4491929530876,1.540836119367504,0.0120803836081914,0.2429271636235644,0.0015947237912967,Low,0.0484709008178996
Truck,Petrol,4.558634376684116,12,37459,23.29245206005297,2.575400774777213,Highway,Heavy,14.395534063900538,60.32428591842331,16.849418128279613,986.2762005904656,512.0321906448448,5.556827375620831,0.16232399059427607,0.696198293192577,0.1097509009772542,Medium,0.1593321532499753
Bus,Electric,1.1518754818800083,6,138741,10.945713450317973,1.627168784204431,City,Heavy,4.081098414455051,64.92549677495604,1.479533811392406,1034.898073156246,147.7137478063505,0.5737872661357807,0.0109155938453123,0.1788971282051767,0.0374122062040163,Low,0.0288272533774462
Truck,Petrol,4.480742505594797,8,220821,39.53216860059121,1.4131976183819432,Rural,Moderate,15.421620129741846,57.550035911906775,1.2422914422120823,952.3139766499564,1957.200555829344,6.141687286797729,0.06703711146282451,0.9594386727130192,0.1093354502019361,High,0.4422980163315918
Motorcycle,Electric,3.62639873018176,11,214888,46.66773967681675,4.643799312535524,Highway,Moderate,-2.4642650900394045,40.59442229335728,8.854040763885262,1028.1468746101862,213.11640293555035,0.8832317856977832,0.0701864902849142,0.1475553063711673,0.0422083550320112,Low,0.0490389596972095
Truck,Diesel,1.224971797883247,28,84985,36.75092116870853,4.559629479599186,Rural,Free flow,23.5715480379099,53.94793648301231,8.147780082032419,990.4151558995844,966.6194804762356,7.757154175866755,0.1157253522680482,1.384815277787036,0.2248733863596529,Medium,0.2839796159861323
Bus,Hybrid,3.183163335949014,13,166588,16.228894274946718,2.565674200268896,Highway,Moderate,-8.753373266748524,87.14426817966702,3.231198610866748,1029.9349076647884,1139.8315859848535,1.302062976274033,0.21283217667003715,0.223078046124886,0.04993589949638855,Medium,0.2253644680688618
Truck,Diesel,3.3204206930762448,13,193556,30.100783166605744,1.292475977675696,City,Heavy,1.7813878142774886,86.410334567355,5.266883900182895,1005.2391897644194,2581.209800897688,4.303393986221226,0.0656633257731514,0.8341834750760335,0.0870323076707217,High,0.5379800634049036
Bus,Electric,1.662027608849034,14,219684,81.87388855225323,0.5117101608599889,Rural,Heavy,0.4035849095657546,77.25457468608396,19.483889732509702,1002.680670089231,192.87388184849084,0.93355548269673,0.0635353037959288,0.2132434871853726,0.07132311082469721,Low,0.0454256774427844
Motorcycle,Hybrid,5.717630364401468,2,260341,46.31142195517968,0.782881914295428,City,Moderate,36.8944535711027,41.4107606922672,10.263651287141752,1020.159134844654,1980.654844674548,6.715023928384849,0.3464915561506413,0.8789815743104558,0.6477618031651989,High,0.4804512323672391
Car,Petrol,5.219871931699442,14,199269,75.90593335422669,2.6112586287030224,Highway,Free flow,-2.754912414607543,78.59725518735307,1.7570615524449296,1030.6333837015231,2043.252505359281,5.336558947525934,0.03300801243090465,1.52559809809643,0.007639849242533184,High,0.4512629288928624
Bus,Petrol,4.278916154111363,18,248738,64.3564535902479,1.5391498028950457,City,Free flow,34.53877253915471,38.78563471896105,0.994936448030983,1019.3454795490236,2693.85609640579,9.802138312836398,0.398911798658212,1.5866930183458388,0.7400220734351759,High,0.6602746604669599
